train_params/lambda_sparsity,train/grad_norm,train_params/lambda_orient,train_params/lambda_opaque,train/loss_opaque,lr-Adam/geometry,step,train/max_step,train/loss_orient,epoch,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,train/loss_sds,train/min_step
,,,,,0.01,4818,,,,,0.001,,,
1.0,292.4145202636719,963.9639892578125,0.0,0.035419587045907974,,4818,980.0,0.0402383953332901,0,0.3589540719985962,,1.0,42753.12890625,20.0
,,,,,0.01,4819,,,,,0.001,,,
1.0,119.4798812866211,964.1619873046875,0.0,0.043968573212623596,,4819,980.0,0.04945570230484009,0,0.6204802989959717,,1.0,7137.720703125,20.0
,,,,,0.01,4820,,,,,0.001,,,
1.0,179.99913024902344,964.3599853515625,0.0,0.0380454882979393,,4820,980.0,0.047261063009500504,0,0.4377628564834595,,1.0,16199.84375,20.0
,,,,,0.01,4821,,,,,0.001,,,
1.0,243.9605712890625,964.5579833984375,0.0,0.05938078090548515,,4821,980.0,0.04427346959710121,0,0.5897976160049438,,1.0,29758.37890625,20.0
,,,,,0.01,4822,,,,,0.001,,,
1.0,218.36106872558594,964.7559814453125,0.0,0.05508086457848549,,4822,980.0,0.046135786920785904,0,0.794658899307251,,1.0,23840.77734375,20.0
,,,,,0.01,4823,,,,,0.001,,,
1.0,44.08512878417969,964.9539794921875,0.0,0.061037544161081314,,4823,980.0,0.047108493745326996,0,0.5862710475921631,,1.0,971.749267578125,20.0
,,,,,0.01,4824,,,,,0.001,,,
1.0,369.03631591796875,965.1519775390625,0.0,0.040111951529979706,,4824,980.0,0.056911952793598175,0,0.5977813005447388,,1.0,68093.90625,20.0
,,,,,0.01,4825,,,,,0.001,,,
1.0,126.41991424560547,965.3499755859375,0.0,0.06351834535598755,,4825,980.0,0.03897345811128616,0,0.6315427422523499,,1.0,7990.99755859375,20.0
,,,,,0.01,4826,,,,,0.001,,,
1.0,252.1453857421875,965.5479736328125,0.0,0.03598078340291977,,4826,980.0,0.0321156270802021,0,0.5093491077423096,,1.0,31788.646484375,20.0
,,,,,0.01,4827,,,,,0.001,,,
1.0,60.37821578979492,965.7459716796875,0.0,0.04715459793806076,,4827,980.0,0.040838804095983505,0,0.38365060091018677,,1.0,1822.764404296875,20.0
,,,,,0.01,4828,,,,,0.001,,,
1.0,310.7633361816406,965.9439697265625,0.0,0.05193907395005226,,4828,980.0,0.05392131209373474,0,0.4940200448036194,,1.0,48286.921875,20.0
,,,,,0.01,4829,,,,,0.001,,,
1.0,231.5926971435547,966.1420288085938,0.0,0.042996760457754135,,4829,980.0,0.052365828305482864,0,0.8102902770042419,,1.0,26817.587890625,20.0
,,,,,0.01,4830,,,,,0.001,,,
1.0,178.94009399414062,966.3400268554688,0.0,0.03839096426963806,,4830,980.0,0.033448200672864914,0,0.42944684624671936,,1.0,16009.7783203125,20.0
,,,,,0.01,4831,,,,,0.001,,,
1.0,111.91765594482422,966.5380249023438,0.0,0.026497334241867065,,4831,980.0,0.04712088033556938,0,0.4148883521556854,,1.0,6262.78125,20.0
,,,,,0.01,4832,,,,,0.001,,,
1.0,90.9557876586914,966.7360229492188,0.0,0.046605609357357025,,4832,980.0,0.05251540616154671,0,0.43546557426452637,,1.0,4136.4775390625,20.0
,,,,,0.01,4833,,,,,0.001,,,
1.0,78.90182495117188,966.9340209960938,0.0,0.051369231194257736,,4833,980.0,0.03689843416213989,0,0.4692143499851227,,1.0,3112.749267578125,20.0
,,,,,0.01,4834,,,,,0.001,,,
1.0,170.16085815429688,967.1320190429688,0.0,0.045502595603466034,,4834,980.0,0.03945084661245346,0,0.347711443901062,,1.0,14477.359375,20.0
,,,,,0.01,4835,,,,,0.001,,,
1.0,128.71018981933594,967.3300170898438,0.0,0.04044785723090172,,4835,980.0,0.0429641455411911,0,0.42109760642051697,,1.0,8283.15625,20.0
,,,,,0.01,4836,,,,,0.001,,,
1.0,54.627220153808594,967.5280151367188,0.0,0.0375496968626976,,4836,980.0,0.04385514557361603,0,0.764268696308136,,1.0,1492.066650390625,20.0
,,,,,0.01,4837,,,,,0.001,,,
1.0,220.08119201660156,967.7260131835938,0.0,0.02998712658882141,,4837,980.0,0.04474901035428047,0,0.4419618844985962,,1.0,24217.8671875,20.0
,,,,,0.01,4838,,,,,0.001,,,
1.0,144.1304168701172,967.9240112304688,0.0,0.03540711849927902,,4838,980.0,0.044929139316082,0,0.7077422738075256,,1.0,10386.7880859375,20.0
,,,,,0.01,4839,,,,,0.001,,,
1.0,318.6293640136719,968.1220092773438,0.0,0.040971413254737854,,4839,980.0,0.047269921749830246,0,0.5068828463554382,,1.0,50762.3359375,20.0
,,,,,0.01,4840,,,,,0.001,,,
1.0,163.02536010742188,968.3200073242188,0.0,0.04148948937654495,,4840,980.0,0.03436274453997612,0,0.5714755058288574,,1.0,13288.6337890625,20.0
,,,,,0.01,4841,,,,,0.001,,,
1.0,252.46469116210938,968.5180053710938,0.0,0.03546348959207535,,4841,980.0,0.03913038596510887,0,0.6900182366371155,,1.0,31869.2109375,20.0
,,,,,0.01,4842,,,,,0.001,,,
1.0,299.8801574707031,968.7160034179688,0.0,0.03631095215678215,,4842,980.0,0.044720277190208435,0,0.6191983222961426,,1.0,44964.0546875,20.0
,,,,,0.01,4843,,,,,0.001,,,
1.0,187.5906524658203,968.9140014648438,0.0,0.03984057158231735,,4843,980.0,0.03653703257441521,0,0.5314140915870667,,1.0,17595.12890625,20.0
,,,,,0.01,4844,,,,,0.001,,,
1.0,237.58494567871094,969.1119995117188,0.0,0.05442404747009277,,4844,980.0,0.038424376398324966,0,0.8187355399131775,,1.0,28223.3046875,20.0
,,,,,0.01,4845,,,,,0.001,,,
1.0,194.32034301757812,969.3099975585938,0.0,0.031060930341482162,,4845,980.0,0.05465526133775711,0,0.514535665512085,,1.0,18880.19921875,20.0
,,,,,0.01,4846,,,,,0.001,,,
1.0,216.12973022460938,969.5079956054688,0.0,0.030539505183696747,,4846,980.0,0.03189617395401001,0,0.4960028827190399,,1.0,23356.03125,20.0
,,,,,0.01,4847,,,,,0.001,,,
1.0,148.82034301757812,969.7059936523438,0.0,0.05151960253715515,,4847,980.0,0.03149918466806412,0,0.7120876908302307,,1.0,11073.74609375,20.0
,,,,,0.01,4848,,,,,0.001,,,
1.0,301.8858947753906,969.9039916992188,0.0,0.03770219534635544,,4848,980.0,0.045601002871990204,0,0.4030229449272156,,1.0,45567.546875,20.0
,,,,,0.01,4849,,,,,0.001,,,
1.0,86.93856048583984,970.1019897460938,0.0,0.04981449246406555,,4849,980.0,0.042981766164302826,0,0.6656190156936646,,1.0,3779.15673828125,20.0
,,,,,0.01,4850,,,,,0.001,,,
1.0,174.8058319091797,970.2999877929688,0.0,0.02471930906176567,,4850,980.0,0.04652181267738342,0,0.5589399933815002,,1.0,15278.5400390625,20.0
,,,,,0.01,4851,,,,,0.001,,,
1.0,223.17721557617188,970.4979858398438,0.0,0.024875223636627197,,4851,980.0,0.03472651541233063,0,0.43803173303604126,,1.0,24904.03515625,20.0
,,,,,0.01,4852,,,,,0.001,,,
1.0,72.70645141601562,970.6959838867188,0.0,0.06013605743646622,,4852,980.0,0.043514885008335114,0,0.6776791214942932,,1.0,2643.1142578125,20.0
,,,,,0.01,4853,,,,,0.001,,,
1.0,241.23397827148438,970.8939819335938,0.0,0.04415954649448395,,4853,980.0,0.03379416465759277,0,0.6090651750564575,,1.0,29096.916015625,20.0
,,,,,0.01,4854,,,,,0.001,,,
1.0,117.38956451416016,971.0919799804688,0.0,0.04386862367391586,,4854,980.0,0.03277025371789932,0,0.5722672939300537,,1.0,6890.154296875,20.0
,,,,,0.01,4855,,,,,0.001,,,
1.0,76.97859191894531,971.2899780273438,0.0,0.036606643348932266,,4855,980.0,0.030616773292422295,0,0.5892177224159241,,1.0,2962.85205078125,20.0
,,,,,0.01,4856,,,,,0.001,,,
1.0,205.54483032226562,971.4879760742188,0.0,0.0479791983962059,,4856,980.0,0.03093295730650425,0,0.6192746758460999,,1.0,21124.33984375,20.0
,,,,,0.01,4857,,,,,0.001,,,
1.0,4.7823028564453125,971.6859741210938,0.0,0.045487381517887115,,4857,980.0,0.029656365513801575,0,0.5385607481002808,,1.0,11.435212135314941,20.0
,,,,,0.01,4858,,,,,0.001,,,
1.0,222.23367309570312,971.8839721679688,0.0,0.025438817217946053,,4858,980.0,0.035819970071315765,0,0.4295191764831543,,1.0,24693.90234375,20.0
,,,,,0.01,4859,,,,,0.001,,,
1.0,6.3251566886901855,972.0819702148438,0.0,0.04426267743110657,,4859,980.0,0.030713938176631927,0,0.7457523345947266,,1.0,20.003803253173828,20.0
,,,,,0.01,4860,,,,,0.001,,,
1.0,231.200439453125,972.280029296875,0.0,0.053484976291656494,,4860,980.0,0.03780026733875275,0,0.5484319925308228,,1.0,26726.8203125,20.0
,,,,,0.01,4861,,,,,0.001,,,
1.0,111.19367980957031,972.47802734375,0.0,0.05001245066523552,,4861,980.0,0.03680027648806572,0,0.6654467582702637,,1.0,6182.017578125,20.0
,,,,,0.01,4862,,,,,0.001,,,
1.0,173.99267578125,972.676025390625,0.0,0.03218819200992584,,4862,980.0,0.039918024092912674,0,0.6538898944854736,,1.0,15136.7265625,20.0
,,,,,0.01,4863,,,,,0.001,,,
1.0,30.63533592224121,972.8740234375,0.0,0.041308265179395676,,4863,980.0,0.040081221610307693,0,0.47249555587768555,,1.0,469.26190185546875,20.0
,,,,,0.01,4864,,,,,0.001,,,
1.0,46.27878189086914,973.072021484375,0.0,0.039253879338502884,,4864,980.0,0.03446641564369202,0,0.515252411365509,,1.0,1070.86279296875,20.0
,,,,,0.01,4865,,,,,0.001,,,
1.0,284.790771484375,973.27001953125,0.0,0.03290242701768875,,4865,980.0,0.03221341222524643,0,0.32403266429901123,,1.0,40552.890625,20.0
,,,,,0.01,4866,,,,,0.001,,,
1.0,274.9557189941406,973.468017578125,0.0,0.03083978407084942,,4866,980.0,0.03606763854622841,0,0.5988240242004395,,1.0,37800.3203125,20.0
,,,,,0.01,4867,,,,,0.001,,,
1.0,6.598361968994141,973.666015625,0.0,0.06005717068910599,,4867,980.0,0.03923425450921059,0,0.6822414994239807,,1.0,21.76919174194336,20.0
,,,,,0.01,4868,,,,,0.001,,,
1.0,207.6201629638672,973.864013671875,0.0,0.05922441929578781,,4868,980.0,0.029938392341136932,0,0.786963939666748,,1.0,21553.06640625,20.0
,,,,,0.01,4869,,,,,0.001,,,
1.0,126.21249389648438,974.06201171875,0.0,0.04014474153518677,,4869,980.0,0.04154934361577034,0,0.5279989838600159,,1.0,7964.79638671875,20.0
,,,,,0.01,4870,,,,,0.001,,,
1.0,19.883920669555664,974.260009765625,0.0,0.041353218257427216,,4870,980.0,0.04022275656461716,0,0.7225519418716431,,1.0,197.68515014648438,20.0
,,,,,0.01,4871,,,,,0.001,,,
1.0,43.06606674194336,974.4580078125,0.0,0.040234602987766266,,4871,980.0,0.03565288707613945,0,0.38655126094818115,,1.0,927.343017578125,20.0
,,,,,0.01,4872,,,,,0.001,,,
1.0,26.773481369018555,974.656005859375,0.0,0.02819276973605156,,4872,980.0,0.045857809484004974,0,0.33980610966682434,,1.0,358.40966796875,20.0
,,,,,0.01,4873,,,,,0.001,,,
1.0,259.943359375,974.85400390625,0.0,0.04388020187616348,,4873,980.0,0.03222178295254707,0,0.5005231499671936,,1.0,33785.27734375,20.0
,,,,,0.01,4874,,,,,0.001,,,
1.0,99.08966827392578,975.052001953125,0.0,0.05719093233346939,,4874,980.0,0.033156413584947586,0,0.7328749895095825,,1.0,4909.38134765625,20.0
,,,,,0.01,4875,,,,,0.001,,,
1.0,167.70533752441406,975.25,0.0,0.06118807569146156,,4875,980.0,0.03322306647896767,0,0.7006006836891174,,1.0,14062.541015625,20.0
,,,,,0.01,4876,,,,,0.001,,,
1.0,66.57169342041016,975.447998046875,0.0,0.04565032571554184,,4876,980.0,0.03225572034716606,0,0.7204074859619141,,1.0,2215.895263671875,20.0
,,,,,0.01,4877,,,,,0.001,,,
1.0,161.85752868652344,975.64599609375,0.0,0.0370413176715374,,4877,980.0,0.031010113656520844,0,0.41056543588638306,,1.0,13098.9296875,20.0
,,,,,0.01,4878,,,,,0.001,,,
1.0,206.12294006347656,975.843994140625,0.0,0.0441553071141243,,4878,980.0,0.04620521515607834,0,0.7049567699432373,,1.0,21243.33203125,20.0
,,,,,0.01,4879,,,,,0.001,,,
1.0,244.09291076660156,976.0419921875,0.0,0.03994853049516678,,4879,980.0,0.0410916805267334,0,0.5889538526535034,,1.0,29790.67578125,20.0
,,,,,0.01,4880,,,,,0.001,,,
1.0,105.5135726928711,976.239990234375,0.0,0.03437773138284683,,4880,980.0,0.028305668383836746,0,0.44198817014694214,,1.0,5566.556640625,20.0
,,,,,0.01,4881,,,,,0.001,,,
1.0,388.23333740234375,976.43798828125,0.0,0.02533547766506672,,4881,980.0,0.03539908677339554,0,0.9682255983352661,,1.0,75362.546875,20.0
,,,,,0.01,4882,,,,,0.001,,,
1.0,181.62564086914062,976.635986328125,0.0,0.0336163192987442,,4882,980.0,0.0374973900616169,0,0.6276123523712158,,1.0,16493.9375,20.0
,,,,,0.01,4883,,,,,0.001,,,
1.0,158.9812774658203,976.833984375,0.0,0.0245558749884367,,4883,980.0,0.03625580668449402,0,0.49991780519485474,,1.0,12637.521484375,20.0
,,,,,0.01,4884,,,,,0.001,,,
1.0,230.0838165283203,977.031982421875,0.0,0.029472069814801216,,4884,980.0,0.030471788719296455,0,0.581550121307373,,1.0,26469.28125,20.0
,,,,,0.01,4885,,,,,0.001,,,
1.0,27.035818099975586,977.22998046875,0.0,0.04583241045475006,,4885,980.0,0.03381073474884033,0,0.48838916420936584,,1.0,365.4677734375,20.0
,,,,,0.01,4886,,,,,0.001,,,
1.0,214.38877868652344,977.427978515625,0.0,0.034841813147068024,,4886,980.0,0.030205899849534035,0,0.3820626139640808,,1.0,22981.2734375,20.0
,,,,,0.01,4887,,,,,0.001,,,
1.0,55.22828674316406,977.6259765625,0.0,0.034069836139678955,,4887,980.0,0.036064788699150085,0,0.7066588401794434,,1.0,1525.081787109375,20.0
,,,,,0.01,4888,,,,,0.001,,,
1.0,487.3808288574219,977.823974609375,0.0,0.03440909832715988,,4888,980.0,0.033464815467596054,0,0.885261058807373,,1.0,118770.0390625,20.0
,,,,,0.01,4889,,,,,0.001,,,
1.0,144.64955139160156,978.02197265625,0.0,0.029603656381368637,,4889,980.0,0.03765331581234932,0,0.4014677405357361,,1.0,10461.74609375,20.0
,,,,,0.01,4890,,,,,0.001,,,
1.0,18.630290985107422,978.219970703125,0.0,0.05517008900642395,,4890,980.0,0.02967189811170101,0,0.7005472779273987,,1.0,173.54385375976562,20.0
,,,,,0.01,4891,,,,,0.001,,,
1.0,232.05609130859375,978.4180297851562,0.0,0.06391076743602753,,4891,980.0,0.03506358340382576,0,0.5108432173728943,,1.0,26925.013671875,20.0
,,,,,0.01,4892,,,,,0.001,,,
1.0,6.922297954559326,978.6160278320312,0.0,0.056111566722393036,,4892,980.0,0.04245468229055405,0,0.6574091911315918,,1.0,23.959102630615234,20.0
,,,,,0.01,4893,,,,,0.001,,,
1.0,329.62091064453125,978.8140258789062,0.0,0.032610394060611725,,4893,980.0,0.0394822359085083,0,0.9234564304351807,,1.0,54324.96875,20.0
,,,,,0.01,4894,,,,,0.001,,,
1.0,148.68966674804688,979.0120239257812,0.0,0.0478702113032341,,4894,980.0,0.0395691804587841,0,0.749260663986206,,1.0,11054.30859375,20.0
,,,,,0.01,4895,,,,,0.001,,,
1.0,60.09990692138672,979.2100219726562,0.0,0.0397224947810173,,4895,980.0,0.030449610203504562,0,0.49484917521476746,,1.0,1805.99951171875,20.0
,,,,,0.01,4896,,,,,0.001,,,
1.0,288.3382263183594,979.4080200195312,0.0,0.03468019515275955,,4896,980.0,0.0364728718996048,0,0.7911853194236755,,1.0,41569.46875,20.0
,,,,,0.01,4897,,,,,0.001,,,
1.0,160.96043395996094,979.6060180664062,0.0,0.028453994542360306,,4897,980.0,0.04690283536911011,0,0.5009523630142212,,1.0,12954.130859375,20.0
,,,,,0.01,4898,,,,,0.001,,,
1.0,7.786038398742676,979.8040161132812,0.0,0.039371781051158905,,4898,980.0,0.036035068333148956,0,0.8528295159339905,,1.0,30.311199188232422,20.0
,,,,,0.01,4899,,,,,0.001,,,
1.0,265.3652648925781,980.0020141601562,0.0,0.03706991672515869,,4899,980.0,0.03896413743495941,0,0.3727991580963135,,1.0,35209.359375,20.0
,,,,,0.01,4900,,,,,0.001,,,
1.0,185.6190643310547,980.2000122070312,0.0,0.038032762706279755,,4900,980.0,0.03598722815513611,0,0.871065616607666,,1.0,17227.220703125,20.0
,,,,,0.01,4901,,,,,0.001,,,
1.0,176.98191833496094,980.3980102539062,0.0,0.05323164537549019,,4901,980.0,0.034738775342702866,0,0.6025201678276062,,1.0,15661.298828125,20.0
,,,,,0.01,4902,,,,,0.001,,,
1.0,204.18353271484375,980.5960083007812,0.0,0.024411387741565704,,4902,980.0,0.03926168382167816,0,0.4557533860206604,,1.0,20845.458984375,20.0
,,,,,0.01,4903,,,,,0.001,,,
1.0,101.48014068603516,980.7940063476562,0.0,0.034410737454891205,,4903,980.0,0.0378853902220726,0,0.8746776580810547,,1.0,5149.109375,20.0
,,,,,0.01,4904,,,,,0.001,,,
1.0,125.25276184082031,980.9920043945312,0.0,0.054161421954631805,,4904,980.0,0.032198432832956314,0,0.7541067004203796,,1.0,7844.126953125,20.0
,,,,,0.01,4905,,,,,0.001,,,
1.0,52.533546447753906,981.1900024414062,0.0,0.04540892690420151,,4905,980.0,0.035585131496191025,0,0.5025792121887207,,1.0,1379.8868408203125,20.0
,,,,,0.01,4906,,,,,0.001,,,
1.0,185.10743713378906,981.3880004882812,0.0,0.03848527371883392,,4906,980.0,0.055292896926403046,0,0.7754287719726562,,1.0,17132.3828125,20.0
,,,,,0.01,4907,,,,,0.001,,,
1.0,44.96392822265625,981.5859985351562,0.0,0.046340204775333405,,4907,980.0,0.043292585760354996,0,0.4584607779979706,,1.0,1010.8773803710938,20.0
,,,,,0.01,4908,,,,,0.001,,,
1.0,331.6512756347656,981.7839965820312,0.0,0.05075834318995476,,4908,980.0,0.03762656822800636,0,0.41192910075187683,,1.0,54996.28125,20.0
,,,,,0.01,4909,,,,,0.001,,,
1.0,259.91766357421875,981.9819946289062,0.0,0.04557965323328972,,4909,980.0,0.036337804049253464,0,0.39914676547050476,,1.0,33778.59765625,20.0
,,,,,0.01,4910,,,,,0.001,,,
1.0,315.3124084472656,982.1799926757812,0.0,0.030728895217180252,,4910,980.0,0.039674293249845505,0,0.8162317276000977,,1.0,49710.953125,20.0
,,,,,0.01,4911,,,,,0.001,,,
1.0,168.39620971679688,982.3779907226562,0.0,0.041113149374723434,,4911,980.0,0.030463067814707756,0,0.4483167827129364,,1.0,14178.6416015625,20.0
,,,,,0.01,4912,,,,,0.001,,,
1.0,279.2213439941406,982.5759887695312,0.0,0.061362460255622864,,4912,980.0,0.0353991761803627,0,0.5583759546279907,,1.0,38982.28125,20.0
,,,,,0.01,4913,,,,,0.001,,,
1.0,43.430809020996094,982.7739868164062,0.0,0.060275521129369736,,4913,980.0,0.03959709778428078,0,0.711107075214386,,1.0,943.1176147460938,20.0
,,,,,0.01,4914,,,,,0.001,,,
1.0,342.5142822265625,982.9719848632812,0.0,0.04980126768350601,,4914,980.0,0.0341840460896492,0,0.4485659599304199,,1.0,58658.015625,20.0
,,,,,0.01,4915,,,,,0.001,,,
1.0,307.2662658691406,983.1699829101562,0.0,0.03236665949225426,,4915,980.0,0.031090227887034416,0,0.5495390892028809,,1.0,47206.28125,20.0
,,,,,0.01,4916,,,,,0.001,,,
1.0,6.116657257080078,983.3679809570312,0.0,0.04758762568235397,,4916,980.0,0.03375116363167763,0,0.544021725654602,,1.0,18.706748962402344,20.0
,,,,,0.01,4917,,,,,0.001,,,
1.0,216.60751342773438,983.5659790039062,0.0,0.05988193303346634,,4917,980.0,0.028698742389678955,0,0.5626007318496704,,1.0,23459.40625,20.0
,,,,,0.01,4918,,,,,0.001,,,
1.0,114.7468490600586,983.7639770507812,0.0,0.04265668988227844,,4918,980.0,0.034550510346889496,0,0.4559372067451477,,1.0,6583.419921875,20.0
,,,,,0.01,4919,,,,,0.001,,,
1.0,155.50404357910156,983.9619750976562,0.0,0.05951176583766937,,4919,980.0,0.033606331795454025,0,0.6921026706695557,,1.0,12090.75390625,20.0
,,,,,0.01,4920,,,,,0.001,,,
1.0,61.41667556762695,984.1599731445312,0.0,0.032973241060972214,,4920,980.0,0.040508244186639786,0,0.9153342247009277,,1.0,1886.0040283203125,20.0
,,,,,0.01,4921,,,,,0.001,,,
1.0,158.22923278808594,984.3579711914062,0.0,0.038453951478004456,,4921,980.0,0.03762909397482872,0,0.4887891113758087,,1.0,12518.24609375,20.0
,,,,,0.01,4922,,,,,0.001,,,
1.0,121.09898376464844,984.5560302734375,0.0,0.04293285310268402,,4922,980.0,0.03148411959409714,0,0.48291516304016113,,1.0,7332.48193359375,20.0
,,,,,0.01,4923,,,,,0.001,,,
1.0,26.710168838500977,984.7540283203125,0.0,0.05399314686655998,,4923,980.0,0.03251495957374573,0,0.6531533002853394,,1.0,356.716552734375,20.0
,,,,,0.01,4924,,,,,0.001,,,
1.0,273.7261962890625,984.9520263671875,0.0,0.036798782646656036,,4924,980.0,0.043801166117191315,0,0.5420314073562622,,1.0,37463.01171875,20.0
,,,,,0.01,4925,,,,,0.001,,,
1.0,189.87442016601562,985.1500244140625,0.0,0.03200174868106842,,4925,980.0,0.03735408931970596,0,0.6142997741699219,,1.0,18026.146484375,20.0
,,,,,0.01,4926,,,,,0.001,,,
1.0,53.18172073364258,985.3480224609375,0.0,0.034985728561878204,,4926,980.0,0.030703509226441383,0,0.4902966618537903,,1.0,1414.147705078125,20.0
,,,,,0.01,4927,,,,,0.001,,,
1.0,229.81790161132812,985.5460205078125,0.0,0.031501539051532745,,4927,980.0,0.04110207408666611,0,0.6647577285766602,,1.0,26408.1328125,20.0
,,,,,0.01,4928,,,,,0.001,,,
1.0,38.78836441040039,985.7440185546875,0.0,0.05382608622312546,,4928,980.0,0.0447956882417202,0,0.6217256784439087,,1.0,752.2684936523438,20.0
,,,,,0.01,4929,,,,,0.001,,,
1.0,113.25173950195312,985.9420166015625,0.0,0.06019524484872818,,4929,980.0,0.031130053102970123,0,0.6735432147979736,,1.0,6412.97802734375,20.0
,,,,,0.01,4930,,,,,0.001,,,
1.0,233.8556671142578,986.1400146484375,0.0,0.04587477073073387,,4930,980.0,0.0377051904797554,0,0.8306032419204712,,1.0,27344.23828125,20.0
,,,,,0.01,4931,,,,,0.001,,,
1.0,261.9319763183594,986.3380126953125,0.0,0.045013390481472015,,4931,980.0,0.038468729704618454,0,0.5652953386306763,,1.0,34304.1796875,20.0
,,,,,0.01,4932,,,,,0.001,,,
1.0,176.4505157470703,986.5360107421875,0.0,0.055484578013420105,,4932,980.0,0.03870072215795517,0,0.558515191078186,,1.0,15567.392578125,20.0
,,,,,0.01,4933,,,,,0.001,,,
1.0,234.48167419433594,986.7340087890625,0.0,0.03969676047563553,,4933,980.0,0.034431833773851395,0,0.6002710461616516,,1.0,27490.828125,20.0
,,,,,0.01,4934,,,,,0.001,,,
1.0,99.10049438476562,986.9320068359375,0.0,0.03470627963542938,,4934,980.0,0.04317522794008255,0,0.49186819791793823,,1.0,4910.4541015625,20.0
,,,,,0.01,4935,,,,,0.001,,,
1.0,230.52310180664062,987.1300048828125,0.0,0.03354916721582413,,4935,980.0,0.03219112008810043,0,0.5211176872253418,,1.0,26570.451171875,20.0
,,,,,0.01,4936,,,,,0.001,,,
1.0,353.8423767089844,987.3280029296875,0.0,0.0547994002699852,,4936,980.0,0.034274209290742874,0,0.531867265701294,,1.0,62602.2109375,20.0
,,,,,0.01,4937,,,,,0.001,,,
1.0,165.44874572753906,987.5260009765625,0.0,0.0475718192756176,,4937,980.0,0.035444699227809906,0,0.795242428779602,,1.0,13686.64453125,20.0
,,,,,0.01,4938,,,,,0.001,,,
1.0,431.8663330078125,987.7239990234375,0.0,0.043598830699920654,,4938,980.0,0.04028032720088959,0,0.4184761941432953,,1.0,93254.265625,20.0
,,,,,0.01,4939,,,,,0.001,,,
1.0,236.4554443359375,987.9219970703125,0.0,0.060385774821043015,,4939,980.0,0.045453812927007675,0,0.6675511598587036,,1.0,27955.58984375,20.0
,,,,,0.01,4940,,,,,0.001,,,
1.0,151.4033203125,988.1199951171875,0.0,0.046847984194755554,,4940,980.0,0.03037428855895996,0,0.48235952854156494,,1.0,11461.482421875,20.0
,,,,,0.01,4941,,,,,0.001,,,
1.0,180.3844451904297,988.3179931640625,0.0,0.04776125028729439,,4941,980.0,0.028286004438996315,0,0.6084619760513306,,1.0,16269.2734375,20.0
,,,,,0.01,4942,,,,,0.001,,,
1.0,180.86663818359375,988.5159912109375,0.0,0.03654295206069946,,4942,980.0,0.04185306653380394,0,0.42094936966896057,,1.0,16356.3681640625,20.0
,,,,,0.01,4943,,,,,0.001,,,
1.0,113.70092010498047,988.7139892578125,0.0,0.058371514081954956,,4943,980.0,0.03825778886675835,0,0.7642452716827393,,1.0,6463.94921875,20.0
,,,,,0.01,4944,,,,,0.001,,,
1.0,192.475830078125,988.9119873046875,0.0,0.028829727321863174,,4944,980.0,0.041296593844890594,0,0.9655038714408875,,1.0,18523.47265625,20.0
,,,,,0.01,4945,,,,,0.001,,,
1.0,102.28024291992188,989.1099853515625,0.0,0.03884400427341461,,4945,980.0,0.042210571467876434,0,0.48975592851638794,,1.0,5230.6240234375,20.0
,,,,,0.01,4946,,,,,0.001,,,
1.0,204.62461853027344,989.3079833984375,0.0,0.040617555379867554,,4946,980.0,0.031582310795784,0,0.7307417392730713,,1.0,20935.6171875,20.0
,,,,,0.01,4947,,,,,0.001,,,
1.0,291.9065856933594,989.5059814453125,0.0,0.0572298988699913,,4947,980.0,0.0330982506275177,0,0.7520909905433655,,1.0,42604.7265625,20.0
,,,,,0.01,4948,,,,,0.001,,,
1.0,278.20904541015625,989.7039794921875,0.0,0.037785984575748444,,4948,980.0,0.03461780026555061,0,0.5927520990371704,,1.0,38700.13671875,20.0
,,,,,0.01,4949,,,,,0.001,,,
1.0,117.96117401123047,989.9019775390625,0.0,0.037352554500103,,4949,980.0,0.04326555132865906,0,0.8156187534332275,,1.0,6957.41845703125,20.0
,,,,,0.01,4950,,,,,0.001,,,
1.0,27.72249412536621,990.0999755859375,0.0,0.059801653027534485,,4950,980.0,0.03725741431117058,0,0.6649774312973022,,1.0,384.2683410644531,20.0
,,,,,0.01,4951,,,,,0.001,,,
1.0,313.2341003417969,990.2979736328125,0.0,0.06449590623378754,,4951,980.0,0.037906717509031296,0,0.6000409722328186,,1.0,49057.80078125,20.0
,,,,,0.01,4952,,,,,0.001,,,
1.0,209.29286193847656,990.4959716796875,0.0,0.024171192198991776,,4952,980.0,0.04467536881566048,0,0.4259360432624817,,1.0,21901.75,20.0
,,,,,0.01,4953,,,,,0.001,,,
1.0,68.30894470214844,990.6939697265625,0.0,0.05373042821884155,,4953,980.0,0.03801708295941353,0,0.6207072734832764,,1.0,2333.05615234375,20.0
,,,,,0.01,4954,,,,,0.001,,,
1.0,202.2440643310547,990.8920288085938,0.0,0.04757865518331528,,4954,980.0,0.03269914165139198,0,0.567960262298584,,1.0,20451.330078125,20.0
,,,,,0.01,4955,,,,,0.001,,,
1.0,81.15064239501953,991.0900268554688,0.0,0.03515591472387314,,4955,980.0,0.04381275922060013,0,0.5611230731010437,,1.0,3292.713623046875,20.0
,,,,,0.01,4956,,,,,0.001,,,
1.0,36.57332229614258,991.2880249023438,0.0,0.05150766298174858,,4956,980.0,0.04089227318763733,0,0.4255245327949524,,1.0,668.803955078125,20.0
